Customer ID,CLTV,Referred a Friend,Number of Referrals,Tenure in Months,Offer,Phone Service,Avg Monthly Long Distance Charges,Multiple Lines,Internet Service,Internet Type,Avg Monthly GB Download,Online Security,Online Backup,Device Protection Plan,Premium Tech Support,Streaming TV,Streaming Movies,Streaming Music,Unlimited Data,Contract,Paperless Billing,Payment Method,Monthly Charge,Total Charges,Total Refunds,Total Extra Data Charges,Total Long Distance Charges,Total Revenue,Gender,Age,Under 30,Senior Citizen,Married,Dependents,Number of Dependents,Country,State,City,Zip Code,Lat Long,Latitude,Longitude,Population,NPS
7048-GXDAY,4111,No,0,39,Offer C,Yes,17.17,Yes,Yes,Fiber Optic,30,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,106.4,4040.65,0.0,0,669.6300000000001,4710.280000000001,Male,55,No,No,No,No,0,United States,California,Fresno,93705,"36.78724, -119.827813",36.78724,-119.827813,35451,Passive
8571-ZCMCX,3248,Yes,1,47,,No,0.0,No,Yes,DSL,25,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Two Year,Yes,Credit Card,60.0,2768.65,0.0,0,0.0,2768.65,Female,37,No,No,Yes,Yes,2,United States,California,Fresno,93706,"36.654614, -119.903674",36.654614,-119.903674,35790,Detractor
1169-WCVAK,4600,Yes,1,19,Offer D,Yes,34.05,Yes,Yes,Fiber Optic,20,Yes,Yes,No,Yes,No,No,No,Yes,Month-to-Month,Yes,Credit Card,88.8,1672.35,0.0,0,646.9499999999999,2319.3,Male,42,No,No,Yes,No,0,United States,California,Fresno,93710,"36.822715, -119.761826",36.822715,-119.761826,29337,Detractor
7129-CAKJW,3443,No,0,17,Offer D,Yes,44.96,Yes,Yes,Fiber Optic,29,No,No,Yes,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,80.05,1345.65,0.0,0,764.32,2109.9700000000003,Female,62,No,No,No,No,0,United States,California,Fresno,93721,"36.732694, -119.783786",36.732694,-119.783786,6848,Promoter
3570-YUEKJ,3637,No,0,42,,Yes,8.71,No,Yes,DSL,23,No,Yes,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,49.55,2077.95,0.0,0,365.8200000000001,2443.77,Female,40,No,No,No,No,0,United States,California,Fresno,93725,"36.623632, -119.741322",36.623632,-119.741322,21010,Promoter
1555-HAPSU,5471,Yes,1,71,Offer A,Yes,29.41,Yes,No,,0,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,23.9,1663.5,0.0,0,2088.11,3751.61,Female,25,Yes,No,Yes,Yes,2,United States,California,Fresno,93727,"36.751489, -119.68072",36.751489,-119.68072,54701,Promoter
8464-EETCQ,6466,No,0,57,,Yes,19.69,No,No,,0,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,18.8,1094.35,0.0,0,1122.3300000000002,2216.6800000000003,Male,45,No,No,No,No,0,United States,California,Salinas,93905,"36.667794, -121.601306",36.667794,-121.601306,58548,Promoter
2419-FSORS,4394,Yes,8,72,Offer A,Yes,10.68,Yes,Yes,Fiber Optic,59,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,108.4,7719.5,0.0,0,768.96,8488.46,Male,29,Yes,No,Yes,No,0,United States,California,Salinas,93906,"36.722898, -121.633648",36.722898,-121.633648,53946,Passive
8132-YPVBX,3291,No,0,6,,Yes,40.64,No,Yes,Fiber Optic,51,No,Yes,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,85.95,514.6,0.0,0,243.84,758.44,Female,28,Yes,No,No,No,0,United States,California,Salinas,93907,"36.77462, -121.664714",36.77462,-121.664714,22292,Promoter
6754-LZUKA,4161,Yes,1,61,,Yes,23.31,Yes,Yes,DSL,51,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Two Year,No,Bank Withdrawal,80.9,4932.5,0.0,0,1421.91,6354.41,Male,29,Yes,No,Yes,No,0,United States,California,Escondido,92027,"33.141265, -116.967221",33.141265,-116.967221,48690,Detractor
8099-MZPUJ,3922,Yes,10,48,,Yes,12.57,Yes,Yes,Fiber Optic,18,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,No,Credit Card,111.8,5443.65,0.0,0,603.36,6047.009999999999,Male,49,No,No,Yes,Yes,2,United States,California,Carmel,93923,"36.460611, -121.852507",36.460611,-121.852507,13121,Detractor
0787-LHDYT,5667,No,0,16,Offer D,Yes,33.44,No,No,,0,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Credit Card,20.6,330.25,0.0,0,535.04,865.29,Male,36,No,No,No,No,0,United States,California,Carmel Valley,93924,"36.414611, -121.6386",36.414611,-121.6386,6691,Detractor
0374-IOEGQ,3122,No,0,3,,Yes,15.59,No,Yes,Cable,27,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,44.6,122.7,0.0,0,46.77,169.47,Female,62,No,No,No,No,0,United States,California,Gonzales,93926,"36.52588, -121.396719",36.52588,-121.396719,9023,Passive
3197-NNYNB,5649,No,0,65,Offer B,Yes,27.75,Yes,Yes,Fiber Optic,30,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Two Year,No,Credit Card,105.1,6631.85,0.0,0,1803.75,8435.6,Male,47,No,No,No,No,0,United States,California,Jolon,93928,"35.930782, -121.189757",35.930782,-121.189757,254,Detractor
3396-DKDEL,4388,Yes,3,70,Offer A,Yes,11.36,Yes,Yes,Fiber Optic,53,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Credit Card,115.15,8250.0,0.0,0,795.1999999999999,9045.2,Female,45,No,No,Yes,Yes,3,United States,California,King City,93930,"36.220761, -120.980777",36.220761,-120.980777,14477,Passive
1752-OZXFY,5488,Yes,6,60,Offer B,Yes,15.24,No,Yes,DSL,16,Yes,No,No,No,Yes,No,No,Yes,One Year,Yes,Credit Card,59.8,3561.15,0.0,0,914.4,4475.55,Male,39,No,No,Yes,No,0,United States,California,Lockwood,93932,"35.989792, -121.055933",35.989792,-121.055933,538,Detractor
9066-QRSDU,5418,Yes,7,69,Offer A,Yes,22.08,Yes,No,,0,No,No,No,No,No,No,No,No,One Year,Yes,Bank Withdrawal,26.3,1763.55,0.0,0,1523.52,3287.07,Female,23,Yes,No,Yes,No,0,United States,California,Marina,93933,"36.689582, -121.758398",36.689582,-121.758398,21759,Passive
9867-NNXLC,5555,No,0,22,Offer D,Yes,33.92,No,No,,0,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Credit Card,20.05,470.2,0.0,0,746.24,1216.44,Female,43,No,No,No,No,0,United States,California,Pacific Grove,93950,"36.618337, -121.926417",36.618337,-121.926417,15449,Promoter
5321-NTRKC,6236,Yes,8,66,Offer A,Yes,35.01,Yes,Yes,DSL,59,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Two Year,No,Bank Withdrawal,79.85,5234.95,0.0,0,2310.66,7545.61,Male,25,Yes,No,Yes,Yes,1,United States,California,Pebble Beach,93953,"36.587497, -121.944815",36.587497,-121.944815,4602,Promoter
3161-GETRM,4648,Yes,10,34,Offer C,Yes,20.05,Yes,Yes,Fiber Optic,57,No,No,Yes,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,90.05,3097.0,0.0,0,681.7,3778.7,Male,61,No,No,Yes,Yes,3,United States,California,Soledad,93960,"36.414216, -121.360597",36.414216,-121.360597,13003,Passive
0402-OAMEN,5335,Yes,4,72,Offer A,Yes,20.56,Yes,No,,0,No,No,No,No,No,No,No,No,Two Year,No,Bank Withdrawal,24.45,1709.1,0.0,0,1480.32,3189.42,Female,36,No,No,Yes,Yes,1,United States,California,Spreckels,93962,"36.624641, -121.647195",36.624641,-121.647195,407,Detractor
6933-VLYFX,4337,Yes,7,31,Offer C,No,0.0,No,Yes,Cable,25,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,One Year,No,Bank Withdrawal,59.95,1848.8,0.0,0,0.0,1848.8,Male,64,No,No,Yes,Yes,2,United States,California,Belmont,94002,"37.509366, -122.306132",37.509366,-122.306132,25566,Detractor
6754-WKSHP,5915,No,0,30,Offer C,Yes,4.27,Yes,No,,0,No,No,No,No,No,No,No,No,One Year,No,Bank Withdrawal,25.35,723.3,0.0,0,128.1,851.4,Male,61,No,No,No,Yes,2,United States,California,Brisbane,94005,"37.684694, -122.40712",37.684694,-122.40712,3635,Detractor
5055-MGMGF,5313,Yes,3,65,Offer B,Yes,40.71,Yes,Yes,Fiber Optic,23,Yes,No,Yes,No,Yes,Yes,Yes,No,Month-to-Month,Yes,Bank Withdrawal,105.05,6914.95,0.0,60,2646.15,9621.1,Female,35,No,No,Yes,No,0,United States,California,Half Moon Bay,94019,"37.45567, -122.407992",37.45567,-122.407992,17929,Detractor
4641-FROLU,4453,Yes,8,30,Offer C,Yes,11.6,No,No,,0,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,19.3,602.9,0.0,0,348.0,950.9,Female,49,No,No,Yes,Yes,1,United States,California,La Honda,94020,"37.285677, -122.224165",37.285677,-122.224165,1622,Passive
2862-JVEOY,5322,No,0,6,,Yes,10.54,No,No,,0,No,No,No,No,No,No,No,No,One Year,No,Credit Card,19.15,124.4,0.0,0,63.24,187.64,Male,33,No,No,No,No,0,United States,California,Loma Mar,94021,"37.266388, -122.26308",37.266388,-122.26308,148,Promoter
2969-QWUBZ,2580,No,0,2,,No,0.0,No,Yes,Cable,21,No,Yes,No,No,Yes,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,51.4,96.8,0.0,0,0.0,96.8,Female,53,No,No,No,No,0,United States,California,Los Altos,94022,"37.349546, -122.134356",37.349546,-122.134356,18486,Promoter
9822-BIIGN,4903,No,0,53,Offer B,Yes,27.56,Yes,Yes,Cable,26,Yes,No,No,Yes,No,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,71.85,3827.9,0.0,0,1460.6799999999998,5288.58,Male,61,No,No,Yes,Yes,3,United States,California,Los Altos,94024,"37.352911, -122.093002",37.352911,-122.093002,21496,Passive
1534-OULXE,4577,Yes,2,61,Offer B,Yes,42.85,No,Yes,DSL,11,Yes,No,No,No,No,No,No,Yes,One Year,Yes,Bank Withdrawal,49.7,2961.4,0.0,0,2613.85,5575.25,Female,34,No,No,Yes,Yes,2,United States,California,Atherton,94027,"37.454924, -122.203168",37.454924,-122.203168,6876,Detractor
2971-SGAFL,5631,No,0,13,Offer D,Yes,38.4,Yes,Yes,DSL,23,Yes,No,Yes,No,Yes,Yes,Yes,No,Month-to-Month,Yes,Bank Withdrawal,78.75,995.35,0.0,50,499.2,1544.55,Female,34,No,No,No,No,0,United States,California,Millbrae,94030,"37.601248, -122.403099",37.601248,-122.403099,20350,Passive
2905-KFQUV,5748,Yes,9,2,,Yes,7.49,No,Yes,Fiber Optic,14,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,70.4,154.8,0.0,0,14.98,169.78,Female,61,No,No,Yes,No,0,United States,California,Moss Beach,94038,"37.515556, -122.502311",37.515556,-122.502311,3064,Detractor
3370-HXOPH,2650,No,0,3,,Yes,14.35,Yes,Yes,Fiber Optic,17,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,76.1,257.6,0.0,0,43.05,300.65000000000003,Female,50,No,No,No,No,0,United States,California,Mountain View,94041,"37.388349, -122.075299",37.388349,-122.075299,13483,Passive
9391-YZEJW,4778,No,0,62,Offer B,Yes,32.29,Yes,Yes,Fiber Optic,26,No,No,No,No,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,94.0,5757.2,0.0,0,2001.98,7759.18,Female,42,No,No,No,No,0,United States,California,Mountain View,94043,"37.419725, -122.062947",37.419725,-122.062947,27822,Detractor
9958-MEKUC,4495,Yes,1,72,Offer A,Yes,45.93,Yes,Yes,Fiber Optic,30,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Two Year,No,Credit Card,103.95,7517.7,0.0,0,3306.96,10824.66,Male,26,Yes,No,Yes,Yes,2,United States,California,Pacifica,94044,"37.573633, -122.455167",37.573633,-122.455167,38885,Detractor
0281-CNTZX,5151,Yes,2,63,Offer B,Yes,38.36,No,No,,0,No,No,No,No,No,No,No,No,Two Year,Yes,Bank Withdrawal,19.95,1234.8,0.0,0,2416.68,3651.48,Male,56,No,No,Yes,No,0,United States,California,Pescadero,94060,"37.22565, -122.297533",37.22565,-122.297533,2055,Detractor
9114-VEPUF,6139,Yes,4,62,Offer B,Yes,30.51,Yes,Yes,Fiber Optic,41,Yes,Yes,No,No,No,Yes,Yes,Yes,One Year,No,Bank Withdrawal,96.1,6001.45,0.0,0,1891.62,7893.07,Male,19,Yes,No,Yes,No,0,United States,California,Redwood City,94065,"37.527497, -122.230941",37.527497,-122.230941,10658,Passive
7876-BEUTG,2577,No,0,15,Offer D,Yes,26.54,Yes,Yes,DSL,18,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,48.8,720.1,0.0,0,398.1,1118.2,Female,34,No,No,No,No,0,United States,California,San Bruno,94066,"37.624436, -122.430661",37.624436,-122.430661,39566,Passive
2338-BQEZT,6250,No,0,55,Offer B,Yes,3.62,No,Yes,DSL,17,Yes,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,50.55,2832.75,0.0,0,199.1,3031.85,Female,38,No,No,No,No,0,United States,California,San Carlos,94070,"37.497915, -122.267361",37.497915,-122.267361,28098,Detractor
9873-MNDKV,4492,No,0,11,Offer D,Yes,29.16,No,Yes,DSL,3,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,44.65,472.25,0.0,0,320.76,793.01,Female,59,No,No,No,No,0,United States,California,San Gregorio,94074,"37.331762, -122.341444",37.331762,-122.341444,291,Detractor
8241-JUIQO,4559,No,0,61,Offer B,Yes,25.91,No,No,,0,No,No,No,No,No,No,No,No,One Year,No,Bank Withdrawal,19.45,1336.35,0.0,0,1580.51,2916.86,Female,24,Yes,No,No,No,0,United States,California,Sunnyvale,94086,"37.378541, -122.020456",37.378541,-122.020456,64010,Passive
2194-IIQOF,4658,Yes,7,71,Offer A,Yes,19.9,Yes,Yes,DSL,27,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,No,Credit Card,89.3,6388.65,0.0,0,1412.9,7801.549999999999,Female,38,No,No,Yes,No,0,United States,California,Sunnyvale,94087,"37.3511, -122.037311",37.3511,-122.037311,50070,Detractor
9631-RXVJM,2682,No,0,35,Offer C,Yes,4.24,No,No,,0,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,19.25,677.9,0.0,0,148.4,826.3,Male,33,No,No,No,No,0,United States,California,San Francisco,94102,"37.7795, -122.419233",37.7795,-122.419233,28998,Passive
9584-EXCDZ,3650,No,0,17,Offer D,Yes,41.78,No,Yes,Fiber Optic,16,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,70.5,1165.6,0.0,0,710.26,1875.86,Female,53,No,No,No,No,0,United States,California,San Francisco,94103,"37.773147, -122.411287",37.773147,-122.411287,23036,Detractor
5093-FEGLU,4159,Yes,1,47,Offer B,Yes,45.9,No,No,,0,No,No,No,No,No,No,No,No,Two Year,No,Bank Withdrawal,19.65,921.55,0.0,0,2157.3,3078.8499999999995,Female,21,Yes,No,Yes,No,0,United States,California,San Francisco,94105,"37.789168, -122.395009",37.789168,-122.395009,2066,Promoter
2621-UDNLU,5867,Yes,9,3,,Yes,11.77,No,No,,0,No,No,No,No,No,No,No,No,Month-to-Month,No,Credit Card,20.85,72.0,0.0,0,35.31,107.31,Female,35,No,No,Yes,No,0,United States,California,San Francisco,94107,"37.768881, -122.395521",37.768881,-122.395521,17372,Detractor
7526-IVLYU,4852,No,0,3,,Yes,35.59,No,No,,0,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Credit Card,19.65,68.35,0.0,0,106.77,175.12,Male,46,No,No,No,No,0,United States,California,San Francisco,94108,"37.791998, -122.408653",37.791998,-122.408653,13723,Promoter
9214-EKVXR,4138,No,0,1,,Yes,26.15,No,Yes,DSL,26,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,44.0,44.0,0.0,0,26.15,70.15,Female,51,No,No,No,No,0,United States,California,San Francisco,94110,"37.750021, -122.415201",37.750021,-122.415201,74641,Passive
3410-MHHUM,5019,Yes,4,44,Offer B,Yes,24.71,Yes,Yes,Fiber Optic,27,No,Yes,Yes,No,No,Yes,Yes,No,One Year,No,Bank Withdrawal,94.4,4295.35,0.0,40,1087.24,5422.59,Female,40,No,No,Yes,Yes,2,United States,California,San Francisco,94111,"37.801776, -122.402293",37.801776,-122.402293,3337,Promoter
2122-YWVYA,4792,No,0,18,Offer D,Yes,15.01,No,Yes,Fiber Optic,22,Yes,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,75.4,1380.4,0.0,0,270.18,1650.5800000000002,Female,44,No,No,No,No,0,United States,California,San Francisco,94116,"37.74441, -122.486764",37.74441,-122.486764,42959,Passive
2296-DKZFP,6308,Yes,1,65,Offer B,Yes,1.29,No,Yes,DSL,51,Yes,Yes,Yes,No,No,Yes,Yes,Yes,Two Year,No,Bank Withdrawal,71.0,4386.2,0.0,0,83.85000000000001,4470.05,Female,25,Yes,No,Yes,No,0,United States,California,San Francisco,94118,"37.781304, -122.461522",37.781304,-122.461522,38955,Passive
8909-BOLNL,2088,No,0,3,,Yes,12.05,No,No,,0,No,No,No,No,No,No,No,No,One Year,No,Credit Card,21.2,52.05,0.0,0,36.150000000000006,88.2,Male,40,No,No,No,No,0,United States,California,San Francisco,94123,"37.800254, -122.436975",37.800254,-122.436975,22920,Promoter
6603-YRDCJ,3215,Yes,3,33,Offer C,Yes,15.89,No,Yes,DSL,52,Yes,Yes,No,Yes,No,No,No,Yes,Two Year,Yes,Credit Card,61.05,2018.4,0.0,0,524.37,2542.77,Male,19,Yes,No,Yes,No,0,United States,California,San Francisco,94124,"37.731505, -122.384532",37.731505,-122.384532,33177,Detractor
3229-USWAR,3570,No,0,34,Offer C,Yes,5.32,No,Yes,DSL,23,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,79.95,2727.3,0.0,0,180.88,2908.1800000000003,Female,40,No,No,No,No,0,United States,California,San Francisco,94129,"37.797526, -122.464531",37.797526,-122.464531,2240,Passive
2138-VFAPZ,2966,Yes,8,14,Offer D,Yes,15.33,No,No,,0,No,No,No,No,No,No,No,No,Two Year,Yes,Credit Card,19.7,263.65,0.0,0,214.62,478.27,Female,40,No,No,Yes,Yes,1,United States,California,San Francisco,94130,"37.820894, -122.369725",37.820894,-122.369725,1458,Passive
6131-JLWZM,5332,No,0,13,Offer D,Yes,22.01,No,No,,0,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Credit Card,20.3,275.4,0.0,0,286.13,561.53,Female,27,Yes,No,No,No,0,United States,California,San Francisco,94131,"37.746699, -122.442833",37.746699,-122.442833,27906,Passive
0269-XFESX,4031,Yes,1,23,,Yes,48.02,Yes,No,,0,No,No,No,No,No,No,No,No,One Year,No,Credit Card,24.35,538.5,0.0,0,1104.46,1642.96,Male,22,Yes,No,Yes,Yes,3,United States,California,San Francisco,94133,"37.802071, -122.411004",37.802071,-122.411004,26831,Promoter
1709-EJDOX,3843,Yes,10,47,Offer B,Yes,41.54,No,No,,0,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,19.75,948.9,0.0,0,1952.38,2901.28,Female,33,No,No,Yes,Yes,3,United States,California,San Francisco,94134,"37.721052, -122.413573",37.721052,-122.413573,40137,Detractor
4316-XCSLJ,3202,No,0,17,,Yes,45.61,No,Yes,DSL,53,Yes,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,50.3,846.8,0.0,0,775.37,1622.17,Male,35,No,No,No,Yes,3,United States,California,Palo Alto,94301,"37.444314, -122.149996",37.444314,-122.149996,16198,Detractor
0383-CLDDA,6499,No,0,69,Offer A,Yes,18.47,Yes,Yes,DSL,28,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Credit Card,85.35,5897.4,0.0,0,1274.4299999999998,7171.83,Female,42,No,No,No,No,0,United States,California,Stanford,94305,"37.424342, -122.165641",37.424342,-122.165641,13386,Detractor
2709-UQGNP,4292,No,0,10,,Yes,49.04,No,Yes,Cable,23,Yes,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,51.65,524.5,0.0,0,490.4,1014.9,Male,38,No,No,No,No,0,United States,California,San Mateo,94401,"37.590421, -122.306467",37.590421,-122.306467,32488,Passive
3549-ZTMNH,3705,No,0,12,,Yes,26.17,Yes,No,,0,No,No,No,No,No,No,No,No,Two Year,Yes,Bank Withdrawal,24.0,269.65,0.0,0,314.04,583.69,Male,56,No,No,Yes,Yes,1,United States,California,San Mateo,94402,"37.556634, -122.317723",37.556634,-122.317723,23393,Detractor
8033-ATFAS,3900,Yes,4,39,Offer C,Yes,48.14,No,Yes,Cable,23,No,No,Yes,No,Yes,No,No,Yes,Month-to-Month,Yes,Credit Card,59.85,2341.5,0.0,0,1877.46,4218.96,Female,32,No,No,Yes,Yes,2,United States,California,San Mateo,94404,"37.556094, -122.272437",37.556094,-122.272437,31882,Detractor
0562-HKHML,5574,Yes,9,71,Offer A,Yes,18.99,Yes,No,,0,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,23.9,1626.4,0.0,0,1348.29,2974.69,Male,39,No,No,Yes,Yes,1,United States,California,Alameda,94502,"37.724817, -122.224363",37.724817,-122.224363,13996,Passive
8277-RVRSV,4501,Yes,3,33,Offer C,Yes,1.71,Yes,No,,0,No,No,No,No,No,No,No,No,One Year,No,Credit Card,24.15,800.3,0.0,0,56.43,856.7299999999999,Female,22,Yes,No,Yes,Yes,1,United States,California,Danville,94506,"37.791481, -121.903253",37.791481,-121.903253,19777,Passive
7054-ENNGU,4623,Yes,4,9,,Yes,12.59,No,Yes,Cable,76,No,Yes,No,No,No,No,No,Yes,Month-to-Month,No,Credit Card,50.85,466.6,0.0,0,113.31,579.9100000000001,Female,19,Yes,No,Yes,No,0,United States,California,Benicia,94510,"38.113533, -122.11926",38.113533,-122.11926,25578,Passive
1455-HFBXA,6069,Yes,3,52,Offer B,Yes,18.02,Yes,Yes,Fiber Optic,3,Yes,No,Yes,Yes,No,No,No,No,Two Year,Yes,Credit Card,91.6,4627.8,0.0,60,937.04,5624.84,Male,61,No,No,Yes,No,0,United States,California,Bethel Island,94511,"38.050558, -121.646924",38.050558,-121.646924,2379,Detractor
9402-CXWPL,5980,No,0,70,Offer A,Yes,8.39,Yes,Yes,Fiber Optic,59,No,Yes,No,No,Yes,Yes,Yes,Yes,One Year,No,Bank Withdrawal,98.9,6838.6,0.0,0,587.3000000000001,7425.900000000001,Female,25,Yes,No,No,No,0,United States,California,Birds Landing,94512,"38.140719, -121.838298",38.140719,-121.838298,138,Promoter
1628-BIZYP,5754,No,0,1,,Yes,15.2,No,Yes,Fiber Optic,2,No,Yes,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,85.0,85.0,0.0,0,15.2,100.2,Male,60,No,No,No,No,0,United States,California,Brentwood,94513,"37.908242, -121.682472",37.908242,-121.682472,26577,Passive
0082-LDZUE,4427,No,0,1,Offer E,Yes,42.95,No,Yes,DSL,9,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,44.3,44.3,0.0,0,42.95,87.25,Male,54,No,No,No,No,0,United States,California,Calistoga,94515,"38.629618, -122.593216",38.629618,-122.593216,7384,Promoter
5343-SGUBI,5597,No,0,52,Offer B,Yes,42.9,Yes,Yes,Fiber Optic,14,No,Yes,No,No,No,No,No,Yes,One Year,Yes,Credit Card,80.2,4297.6,0.0,0,2230.8,6528.4,Female,43,No,No,No,No,0,United States,California,Concord,94518,"37.950248, -122.022455",37.950248,-122.022455,27394,Passive
0856-NAOES,2191,No,0,6,Offer E,Yes,45.67,No,Yes,DSL,71,No,No,Yes,No,Yes,No,No,Yes,Month-to-Month,No,Credit Card,60.9,414.1,0.0,0,274.02,688.12,Male,29,Yes,No,No,No,0,United States,California,Concord,94519,"37.990118, -122.012188",37.990118,-122.012188,18650,Promoter
1976-AZZPJ,5100,Yes,3,7,Offer E,No,0.0,No,Yes,DSL,17,Yes,Yes,No,No,No,No,No,Yes,Month-to-Month,No,Credit Card,34.2,256.6,0.0,0,0.0,256.6,Male,47,No,No,Yes,No,0,United States,California,Concord,94520,"38.013825, -122.039144",38.013825,-122.039144,36186,Passive
6156-UZDLF,5689,No,0,26,Offer C,Yes,45.09,No,Yes,Fiber Optic,41,Yes,No,Yes,Yes,No,No,No,No,One Year,Yes,Credit Card,87.15,2274.1,0.0,20,1172.34,3466.44,Female,19,Yes,No,No,No,0,United States,California,Pleasant Hill,94523,"37.95338, -122.076886",37.95338,-122.076886,32685,Detractor
3099-OONVS,3971,Yes,6,25,Offer C,Yes,37.97,No,Yes,DSL,22,Yes,No,No,Yes,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,54.3,1296.8,0.0,0,949.25,2246.05,Male,34,No,No,Yes,Yes,1,United States,California,Crockett,94525,"38.049292, -122.228415",38.049292,-122.228415,3193,Passive
9500-WBGRP,4535,No,0,69,Offer A,Yes,42.49,No,No,,0,No,No,No,No,No,No,No,No,Two Year,Yes,Credit Card,19.1,1268.85,0.0,0,2931.81,4200.66,Male,19,Yes,No,No,No,0,United States,California,Danville,94526,"37.815459, -121.977203",37.815459,-121.977203,32873,Detractor
5183-KLYEM,4927,No,0,72,Offer A,Yes,35.24,Yes,Yes,Fiber Optic,42,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Credit Card,112.75,8192.6,0.0,0,2537.28,10729.88,Female,30,No,No,No,No,0,United States,California,El Cerrito,94530,"37.924838, -122.289145",37.924838,-122.289145,23141,Passive
5144-PQCDZ,3172,No,0,4,,Yes,34.86,No,No,,0,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Credit Card,19.95,59.25,0.0,0,139.44,198.69,Male,55,No,No,No,No,0,United States,California,Fairfield,94533,"38.287136, -122.02711",38.287136,-122.02711,77683,Promoter
8514-VZHEB,5293,Yes,10,59,Offer B,Yes,18.75,No,No,,0,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,19.5,1147.85,0.0,0,1106.25,2254.1,Male,35,No,No,Yes,Yes,2,United States,California,Travis Afb,94535,"38.265899, -121.939461",38.265899,-121.939461,9978,Detractor
6625-IUTTT,6035,No,0,67,Offer A,Yes,49.74,No,Yes,Cable,41,Yes,No,Yes,No,No,Yes,Yes,No,Two Year,No,Bank Withdrawal,65.55,4361.55,0.0,40,3332.58,7734.13,Male,29,Yes,No,No,No,0,United States,California,Fremont,94536,"37.572273, -121.964583",37.572273,-121.964583,66543,Passive
0068-FIGTF,2297,No,0,27,Offer C,Yes,48.91,No,Yes,DSL,59,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,One Year,No,Credit Card,78.2,2078.95,0.0,0,1320.57,3399.5199999999995,Female,20,Yes,No,No,No,0,United States,California,Fremont,94539,"37.516791, -121.899117",37.516791,-121.899117,46917,Detractor
5965-GGPRW,4427,Yes,5,72,Offer A,Yes,36.05,Yes,Yes,Fiber Optic,14,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Two Year,No,Bank Withdrawal,105.25,7609.75,0.0,0,2595.6,10205.35,Male,41,No,No,Yes,Yes,2,United States,California,Hayward,94541,"37.674002, -122.076796",37.674002,-122.076796,60274,Detractor
