CLTV,Referred a Friend,Number of Referrals,Tenure in Months,Offer,Phone Service,Avg Monthly Long Distance Charges,Multiple Lines,Internet Service,Internet Type,Avg Monthly GB Download,Online Security,Online Backup,Device Protection Plan,Premium Tech Support,Streaming TV,Streaming Movies,Streaming Music,Unlimited Data,Contract,Paperless Billing,Payment Method,Monthly Charge,Total Charges,Total Refunds,Total Extra Data Charges,Total Long Distance Charges,Total Revenue,Gender,Age,Under 30,Senior Citizen,Married,Dependents,Number of Dependents,num_services,charge_per_service,is_new_customer,is_autopay,NPS
5898,Yes,1,35,,Yes,25.27,Yes,Yes,DSL,82,Yes,No,Yes,Yes,Yes,No,No,Yes,Month-to-Month,No,Bank Withdrawal,72.25,2568.55,0.0,0,884.4499999999999,3453.0,Female,28,Yes,No,Yes,Yes,2,7,9.03125,0,1,Detractor
2788,No,0,9,,Yes,40.74,No,No,No internet,0,No,No,No,No,No,No,No,No,Month-to-Month,No,Credit Card,19.85,178.8,0.0,0,366.66,545.46,Male,56,No,No,No,No,0,1,9.925,1,0,Detractor
5548,Yes,3,54,,Yes,23.94,No,No,No internet,0,No,No,No,No,No,No,No,No,Two Year,Yes,Mailed Check,18.95,1031.1,0.0,0,1292.76,2323.86,Female,68,No,Yes,Yes,No,0,1,9.475,0,0,Passive
5029,No,0,47,,Yes,16.64,Yes,Yes,Fiber Optic,8,No,Yes,Yes,No,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,103.1,4889.3,0.0,0,782.08,5671.38,Male,37,No,No,No,No,0,8,11.455555555555556,0,1,Passive
2037,Yes,1,28,,Yes,27.34,No,Yes,Fiber Optic,16,No,Yes,Yes,Yes,Yes,No,No,Yes,One Year,No,Bank Withdrawal,92.9,2768.35,0.0,0,765.52,3533.87,Male,35,No,No,Yes,No,0,6,13.271428571428572,0,1,Detractor
4995,Yes,1,41,Offer B,Yes,45.84,Yes,Yes,Fiber Optic,18,Yes,No,Yes,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,83.75,3273.55,0.0,0,1879.44,5152.99,Male,74,No,Yes,Yes,No,0,5,13.958333333333334,0,1,Detractor
3585,Yes,2,20,Offer D,Yes,19.15,No,No,No internet,0,No,No,No,No,No,No,No,No,One Year,Yes,Credit Card,20.0,416.45,0.0,0,383.0,799.45,Female,21,Yes,No,Yes,No,0,1,10.0,0,0,Promoter
5257,Yes,10,40,,Yes,39.97,Yes,Yes,Fiber Optic,17,No,No,No,Yes,No,No,No,Yes,Month-to-Month,Yes,Credit Card,78.85,3126.85,0.0,0,1598.8,4725.65,Female,61,No,No,Yes,No,0,4,15.77,0,0,Passive
5458,Yes,1,42,,Yes,6.84,Yes,Yes,Fiber Optic,27,No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,94.2,4186.3,0.0,0,287.28,4473.58,Female,25,Yes,No,Yes,No,0,6,13.457142857142856,0,1,Detractor
4298,No,0,14,,Yes,24.04,No,Yes,Cable,12,No,Yes,No,No,No,No,No,Yes,One Year,No,Credit Card,51.45,727.85,0.0,0,336.56,1064.41,Female,64,No,No,No,No,0,3,12.8625,0,0,Detractor
4708,Yes,1,4,,Yes,18.91,Yes,Yes,Fiber Optic,20,Yes,No,No,No,Yes,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,99.6,347.65,25.79,0,75.64,397.5,Female,68,No,Yes,Yes,No,0,6,14.228571428571428,1,1,Detractor
3380,No,0,30,,Yes,32.41,No,Yes,Cable,22,Yes,Yes,No,Yes,Yes,No,No,Yes,One Year,No,Bank Withdrawal,70.4,2044.75,0.0,0,972.3,3017.05,Male,47,No,No,No,No,0,6,10.05714285714286,0,1,Detractor
5152,Yes,1,72,,Yes,28.86,Yes,Yes,Fiber Optic,8,Yes,Yes,Yes,No,No,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,99.15,7422.1,0.0,0,2077.92,9500.02,Male,52,No,No,Yes,No,0,8,11.016666666666667,0,1,Detractor
4485,Yes,5,71,Offer A,Yes,30.16,No,Yes,Fiber Optic,19,Yes,Yes,Yes,No,No,No,No,Yes,One Year,Yes,Bank Withdrawal,86.7,6179.35,0.0,0,2141.36,8320.710000000001,Male,76,No,Yes,Yes,Yes,2,5,14.45,0,1,Detractor
4501,No,0,26,Offer C,Yes,20.64,Yes,Yes,Fiber Optic,22,No,No,Yes,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,80.7,2193.0,0.0,0,536.64,2729.64,Female,37,No,No,No,No,0,4,16.14,0,1,Detractor
3325,No,0,8,,Yes,17.52,No,Yes,DSL,28,Yes,Yes,No,Yes,No,No,No,No,One Year,No,Bank Withdrawal,58.2,469.25,0.0,30,140.16,639.41,Female,60,No,No,No,No,0,4,11.64,1,1,Passive
3477,No,0,2,,Yes,12.59,No,Yes,Cable,76,Yes,No,Yes,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,53.45,119.5,0.0,0,25.18,144.68,Male,30,No,No,No,No,0,4,10.69,1,1,Passive
4033,No,0,1,,Yes,1.17,Yes,Yes,Fiber Optic,27,No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,94.6,94.6,0.0,0,1.17,95.77,Female,56,No,No,No,No,0,6,13.514285714285714,1,1,Detractor
5420,No,0,17,Offer D,Yes,35.88,No,Yes,Fiber Optic,52,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,70.8,1207.0,0.0,0,609.96,1816.96,Male,26,Yes,No,No,No,0,2,23.6,0,1,Promoter
4584,No,0,30,,Yes,2.67,No,Yes,Fiber Optic,27,No,No,No,Yes,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,94.4,2638.1,0.0,0,80.1,2718.2,Female,64,No,No,No,No,0,6,13.485714285714286,0,1,Promoter
3582,Yes,8,12,Offer D,Yes,9.58,No,Yes,Cable,57,Yes,No,No,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,49.2,571.15,0.0,80,114.96,766.11,Male,39,No,No,Yes,Yes,3,2,16.400000000000002,1,1,Detractor
6354,No,0,65,Offer B,Yes,19.25,No,Yes,DSL,19,Yes,Yes,Yes,No,No,No,No,Yes,One Year,No,Bank Withdrawal,61.35,3874.1,0.0,0,1251.25,5125.35,Female,55,No,No,Yes,Yes,2,5,10.225,0,1,Detractor
3136,Yes,1,46,,Yes,45.92,No,No,No internet,0,No,No,No,No,No,No,No,No,Two Year,Yes,Credit Card,20.2,917.45,0.0,0,2112.32,3029.7700000000004,Male,54,No,No,Yes,Yes,1,1,10.1,0,0,Detractor
4399,No,0,4,,Yes,30.44,Yes,Yes,Cable,10,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Credit Card,50.4,206.6,0.0,0,121.76,328.36,Male,60,No,No,No,No,0,3,12.6,1,0,Detractor
4333,No,0,11,,Yes,41.58,No,Yes,Fiber Optic,3,No,No,No,No,No,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,78.5,874.2,0.0,0,457.38,1331.58,Male,71,No,Yes,No,No,0,4,15.7,1,1,Detractor
5693,No,0,65,Offer B,No,0.0,No,Yes,Cable,9,No,Yes,Yes,No,Yes,Yes,No,Yes,Two Year,Yes,Bank Withdrawal,53.5,3517.9,0.0,0,0.0,3517.9,Female,75,No,Yes,No,No,0,5,8.916666666666666,0,1,Detractor
5378,No,0,2,Offer E,Yes,45.41,Yes,Yes,Fiber Optic,18,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Mailed Check,74.85,156.4,0.0,0,90.82,247.22,Male,79,No,Yes,No,No,0,3,18.7125,1,0,Detractor
4026,Yes,1,58,Offer B,Yes,17.22,No,Yes,Cable,21,Yes,Yes,Yes,No,No,No,No,Yes,One Year,No,Credit Card,60.3,3563.8,0.0,0,998.76,4562.56,Male,31,No,No,Yes,No,0,5,10.05,0,0,Detractor
6166,Yes,6,69,,Yes,12.02,No,Yes,Fiber Optic,30,No,No,No,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Credit Card,95.2,6671.7,0.0,0,829.38,7501.08,Male,61,No,No,Yes,Yes,1,6,13.6,0,0,Passive
5369,No,0,10,Offer D,Yes,3.55,No,Yes,DSL,29,No,No,No,No,No,No,No,No,Month-to-Month,No,Credit Card,45.25,428.7,44.9,0,35.5,419.3,Female,46,No,No,No,No,0,1,22.625,1,0,Promoter
2170,Yes,2,23,Offer D,Yes,24.22,No,No,No internet,0,No,No,No,No,No,No,No,No,One Year,Yes,Credit Card,20.0,445.3,0.0,0,557.06,1002.36,Male,64,No,No,Yes,Yes,1,1,10.0,0,0,Promoter
6005,Yes,1,67,Offer A,Yes,10.9,No,Yes,Cable,26,Yes,Yes,No,No,No,No,No,No,Two Year,Yes,Bank Withdrawal,54.2,3838.2,0.0,10,730.3000000000001,4578.5,Male,42,No,No,Yes,Yes,2,3,13.55,0,1,Passive
5579,Yes,3,49,,Yes,22.1,No,No,No internet,0,No,No,No,No,No,No,No,No,One Year,Yes,Bank Withdrawal,20.05,923.1,0.0,0,1082.9,2006.0,Female,56,No,No,Yes,No,0,1,10.025,0,1,Promoter
5863,No,0,2,,Yes,44.34,No,No,No internet,0,No,No,No,No,No,No,No,No,Month-to-Month,No,Credit Card,19.35,46.35,0.0,0,88.68,135.03,Male,42,No,No,No,No,0,1,9.675,1,0,Detractor
6408,No,0,69,Offer A,Yes,25.18,No,No,No internet,0,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,19.4,1346.2,0.0,0,1737.42,3083.62,Female,19,Yes,No,Yes,Yes,2,1,9.7,0,0,Promoter
5010,Yes,6,2,Offer E,Yes,29.1,No,Yes,Fiber Optic,19,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Credit Card,69.95,143.9,0.0,0,58.2,202.1,Male,48,No,No,Yes,Yes,2,2,23.316666666666663,1,0,Detractor
3042,No,0,1,Offer E,Yes,49.43,No,Yes,Fiber Optic,48,No,No,No,No,No,No,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,69.55,69.55,0.0,0,49.43,118.98,Male,27,Yes,No,No,No,0,3,17.3875,1,1,Detractor
4389,No,0,7,Offer E,Yes,40.42,Yes,Yes,Cable,17,Yes,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,53.65,404.35,0.0,0,282.94,687.29,Female,46,No,No,No,No,0,4,10.73,1,1,Passive
4689,No,0,1,,Yes,36.99,No,Yes,Cable,22,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,45.65,45.65,0.0,0,36.99,82.64,Female,43,No,No,No,No,0,2,15.216666666666669,1,1,Detractor
5089,Yes,2,63,Offer B,No,0.0,No,Yes,DSL,7,Yes,No,No,Yes,No,No,No,Yes,One Year,No,Bank Withdrawal,36.1,2298.9,0.0,0,0.0,2298.9,Male,76,No,Yes,Yes,No,0,3,9.025,0,1,Detractor
4322,Yes,4,50,Offer B,Yes,10.33,Yes,Yes,DSL,6,No,No,Yes,No,No,No,No,Yes,One Year,No,Bank Withdrawal,54.9,2614.1,0.0,0,516.5,3130.6,Male,46,No,No,Yes,No,0,4,10.98,0,1,Passive
5109,Yes,8,5,,Yes,47.91,No,Yes,Fiber Optic,73,No,No,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,80.85,356.1,0.0,0,239.55,595.65,Female,20,Yes,No,Yes,Yes,2,3,20.2125,1,1,Promoter
3716,Yes,1,4,,Yes,28.11,Yes,Yes,Fiber Optic,27,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,74.95,308.7,0.0,0,112.44,421.14,Male,76,No,Yes,Yes,No,0,3,18.7375,1,1,Detractor
4418,No,0,41,,Yes,38.94,No,Yes,DSL,28,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,45.2,1841.9,0.0,0,1596.54,3438.44,Female,58,No,No,No,Yes,3,2,15.066666666666668,0,1,Promoter
4287,Yes,1,5,Offer E,Yes,47.28,Yes,Yes,Fiber Optic,11,No,Yes,No,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,81.0,371.65,40.64,10,236.4,577.41,Female,68,No,Yes,Yes,No,0,3,20.25,1,1,Detractor
3594,Yes,1,48,,Yes,25.19,Yes,Yes,Fiber Optic,22,No,No,Yes,No,No,Yes,Yes,Yes,Two Year,Yes,Credit Card,91.05,4370.75,0.0,0,1209.12,5579.87,Male,65,No,Yes,Yes,No,0,6,13.007142857142856,0,0,Passive
2712,Yes,1,32,,Yes,49.6,Yes,Yes,Fiber Optic,10,No,No,No,No,No,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,85.3,2661.1,0.0,0,1587.2,4248.3,Male,76,No,Yes,Yes,No,0,5,14.216666666666669,0,1,Detractor
5849,Yes,1,20,,Yes,5.37,No,Yes,Fiber Optic,24,No,Yes,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,73.65,1463.5,0.0,0,107.4,1570.9,Male,71,No,Yes,Yes,No,0,3,18.4125,0,1,Detractor
4222,No,0,17,Offer D,Yes,22.26,No,No,No internet,0,No,No,No,No,No,No,No,No,Month-to-Month,No,Credit Card,19.7,340.35,0.0,0,378.42,718.77,Female,27,Yes,No,No,No,0,1,9.85,0,0,Passive
4458,No,0,22,Offer D,Yes,40.18,Yes,Yes,Fiber Optic,8,No,No,No,No,Yes,Yes,Yes,No,Month-to-Month,Yes,Bank Withdrawal,96.7,2082.95,0.0,100,883.96,3066.91,Male,65,No,Yes,No,No,0,5,16.116666666666667,0,1,Detractor
4630,Yes,9,46,,Yes,12.68,No,No,No internet,0,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,19.4,958.15,0.0,0,583.28,1541.4299999999998,Female,46,No,No,Yes,Yes,3,1,9.7,0,0,Passive
3553,No,0,3,,Yes,23.82,Yes,Yes,Fiber Optic,30,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,75.05,256.25,0.0,0,71.46000000000001,327.71000000000004,Female,68,No,Yes,No,No,0,3,18.7625,1,0,Detractor
4890,Yes,9,72,Offer A,Yes,7.16,Yes,Yes,Fiber Optic,24,Yes,Yes,Yes,Yes,Yes,No,No,Yes,Two Year,Yes,Credit Card,106.1,7548.6,23.39,0,515.52,8040.73,Male,31,No,No,Yes,Yes,1,8,11.788888888888888,0,0,Detractor
2689,No,0,5,Offer E,Yes,45.74,No,Yes,Fiber Optic,30,No,Yes,No,No,Yes,No,No,No,Month-to-Month,Yes,Credit Card,85.3,420.45,0.0,10,228.7,659.15,Female,37,No,No,No,No,0,3,21.325,1,0,Passive
4773,No,0,1,,Yes,8.77,No,Yes,DSL,10,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,44.15,44.15,0.0,0,8.77,52.92,Male,44,No,No,No,No,0,2,14.716666666666669,1,0,Detractor
3266,Yes,2,17,,Yes,1.05,No,Yes,Fiber Optic,8,No,Yes,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,76.45,1233.4,0.0,0,17.85,1251.25,Male,66,No,Yes,Yes,No,0,3,19.1125,0,1,Detractor
2862,Yes,4,13,,Yes,13.77,Yes,Yes,DSL,23,No,Yes,Yes,Yes,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,72.8,930.05,0.0,0,179.01,1109.06,Male,33,No,No,Yes,Yes,2,7,9.1,0,1,Passive
6091,Yes,7,72,Offer A,No,0.0,No,Yes,Cable,17,Yes,Yes,Yes,No,No,No,No,Yes,Two Year,No,Bank Withdrawal,42.1,2962.0,0.0,0,0.0,2962.0,Male,36,No,No,Yes,No,0,4,8.42,0,1,Passive
4775,Yes,1,56,Offer B,Yes,39.72,Yes,Yes,DSL,11,Yes,No,No,No,Yes,No,No,Yes,One Year,No,Bank Withdrawal,65.2,3512.15,0.0,0,2224.32,5736.469999999999,Female,62,No,No,Yes,No,0,5,10.866666666666667,0,1,Detractor
3734,No,0,11,Offer D,Yes,10.95,Yes,Yes,Fiber Optic,29,No,No,Yes,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,89.2,990.3,0.0,0,120.45,1110.75,Female,60,No,No,No,No,0,5,14.866666666666667,1,1,Passive
3274,No,0,25,,Yes,3.07,No,No,No internet,0,No,No,No,No,No,No,No,No,Month-to-Month,No,Credit Card,20.8,460.2,21.81,0,76.75,515.14,Male,55,No,No,No,Yes,3,1,10.4,0,0,Promoter
5211,No,0,1,,Yes,32.45,No,No,No internet,0,No,No,No,No,No,No,No,No,Month-to-Month,No,Credit Card,19.5,19.5,0.0,0,32.45,51.95,Female,54,No,No,No,No,0,1,9.75,1,0,Detractor
5263,No,0,25,Offer C,Yes,7.55,No,Yes,DSL,71,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,79.0,1902.0,0.0,0,188.75,2090.75,Male,28,Yes,No,No,No,0,8,8.777777777777779,0,0,Passive
4404,No,0,20,,Yes,15.87,No,No,No internet,0,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,19.7,406.95,0.0,0,317.4,724.3499999999999,Female,49,No,No,No,No,0,1,9.85,0,0,Promoter
4703,Yes,9,72,,Yes,21.84,Yes,Yes,DSL,30,Yes,Yes,No,Yes,Yes,No,No,Yes,Two Year,No,Credit Card,74.55,5430.65,0.0,0,1572.48,7003.129999999999,Female,61,No,No,Yes,Yes,3,7,9.31875,0,0,Detractor
4459,Yes,5,29,Offer C,Yes,36.7,Yes,Yes,DSL,69,Yes,No,No,Yes,Yes,No,No,No,One Year,No,Bank Withdrawal,69.05,1958.45,0.0,40,1064.3000000000002,3062.75,Male,26,Yes,No,Yes,Yes,2,5,11.508333333333333,0,1,Passive
5318,Yes,5,10,Offer D,Yes,19.77,No,Yes,DSL,12,No,No,Yes,No,Yes,No,No,Yes,Month-to-Month,No,Credit Card,60.2,563.5,0.0,0,197.7,761.2,Male,50,No,No,Yes,Yes,2,4,12.04,1,0,Passive
3200,Yes,2,23,Offer D,Yes,16.63,No,Yes,Fiber Optic,22,No,Yes,Yes,Yes,No,No,No,No,One Year,No,Credit Card,86.8,1940.8,0.0,90,382.49,2413.29,Male,51,No,No,Yes,No,0,4,17.36,0,0,Passive
2047,No,0,40,,Yes,33.83,Yes,Yes,DSL,19,No,No,Yes,Yes,Yes,Yes,Yes,Yes,One Year,Yes,Credit Card,80.75,3208.65,0.0,0,1353.1999999999998,4561.85,Female,41,No,No,No,No,0,8,8.972222222222221,0,0,Passive
4650,No,0,23,,Yes,3.55,Yes,Yes,Fiber Optic,4,Yes,No,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,90.05,2169.8,27.38,0,81.64999999999999,2224.07,Female,64,No,No,No,No,0,5,15.008333333333333,0,1,Detractor
3559,No,0,4,Offer E,Yes,31.57,Yes,Yes,Fiber Optic,18,Yes,No,No,No,Yes,No,No,Yes,Month-to-Month,No,Bank Withdrawal,90.65,367.95,0.0,0,126.28,494.23,Male,43,No,No,No,No,0,5,15.108333333333334,1,1,Detractor
4741,No,0,1,,Yes,31.13,No,Yes,Fiber Optic,5,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,69.65,69.65,0.0,0,31.13,100.78,Female,70,No,Yes,No,No,0,2,23.21666666666667,1,1,Detractor
3137,Yes,1,10,Offer D,Yes,25.89,No,Yes,DSL,22,No,Yes,No,Yes,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,65.5,616.9,0.0,0,258.9,875.8,Female,59,No,No,Yes,Yes,1,6,9.357142857142858,1,1,Promoter
5873,No,0,7,,Yes,9.19,No,No,No internet,0,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Credit Card,19.4,168.65,0.0,0,64.33,232.98,Male,63,No,No,No,No,0,1,9.7,1,0,Promoter
5203,No,0,1,,Yes,29.19,No,No,No internet,0,No,No,No,No,No,No,No,No,Month-to-Month,No,Credit Card,20.3,20.3,0.0,0,29.19,49.49,Male,22,Yes,No,No,No,0,1,10.15,1,0,Promoter
4084,No,0,54,,Yes,48.97,No,Yes,Fiber Optic,42,No,No,Yes,No,Yes,Yes,Yes,No,One Year,Yes,Credit Card,94.1,5060.9,0.0,140,2644.38,7845.28,Female,23,Yes,No,No,No,0,5,15.683333333333332,0,0,Detractor
4348,Yes,1,67,Offer A,Yes,30.94,Yes,Yes,Fiber Optic,11,Yes,No,No,Yes,No,Yes,Yes,Yes,One Year,Yes,Credit Card,94.35,6341.45,0.0,0,2072.98,8414.43,Female,41,No,No,Yes,No,0,7,11.79375,0,0,Detractor
4714,No,0,40,,Yes,39.05,No,Yes,DSL,58,Yes,No,Yes,No,No,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,67.45,2731.0,0.0,0,1562.0,4293.0,Male,28,Yes,No,No,No,0,6,9.635714285714286,0,1,Detractor
3259,No,0,1,Offer E,Yes,34.02,Yes,Yes,DSL,24,No,Yes,No,No,No,No,No,No,Month-to-Month,No,Bank Withdrawal,54.3,54.3,0.0,10,34.02,98.32,Male,62,No,No,No,No,0,3,13.575,1,1,Promoter
6034,Yes,7,65,,Yes,10.23,No,Yes,Cable,14,No,No,No,Yes,Yes,No,No,Yes,Two Year,Yes,Credit Card,59.8,3808.2,0.0,0,664.95,4473.15,Female,46,No,No,Yes,No,0,4,11.96,0,0,Promoter
3958,Yes,6,14,Offer D,Yes,26.99,No,No,No internet,0,No,No,No,No,No,No,No,No,One Year,No,Credit Card,19.75,309.35,6.49,0,377.86,680.72,Male,38,No,No,Yes,Yes,2,1,9.875,0,0,Detractor
4648,Yes,10,34,Offer C,Yes,20.05,Yes,Yes,Fiber Optic,57,No,No,Yes,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,90.05,3097.0,0.0,0,681.7,3778.7,Male,61,No,No,Yes,Yes,3,6,12.864285714285714,0,0,Passive
6108,Yes,6,61,Offer B,Yes,25.4,No,No,No internet,0,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,19.75,1311.6,0.0,0,1549.4,2861.0,Female,44,No,No,Yes,Yes,2,1,9.875,0,0,Detractor
5293,Yes,10,16,Offer D,Yes,7.14,No,No,No internet,0,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,19.7,301.55,0.0,0,114.24,415.79,Female,44,No,No,Yes,Yes,2,1,9.85,0,0,Detractor
4430,No,0,3,Offer E,Yes,5.15,No,No,No internet,0,No,No,No,No,No,No,No,No,Month-to-Month,No,Mailed Check,19.95,58.3,0.0,0,15.45,73.75,Male,38,No,No,No,Yes,3,1,9.975,1,0,Promoter
2768,No,0,22,Offer D,Yes,23.03,No,No,No internet,0,No,No,No,No,No,No,No,No,One Year,No,Credit Card,20.3,467.15,0.0,0,506.66,973.81,Male,24,Yes,No,No,No,0,1,10.15,0,0,Passive
4957,Yes,5,71,,Yes,48.32,No,Yes,DSL,59,Yes,No,No,Yes,No,No,No,Yes,Two Year,No,Bank Withdrawal,54.5,3778.2,0.0,0,3430.72,7208.92,Male,21,Yes,No,Yes,No,0,4,10.9,0,1,Detractor
3685,No,0,2,,Yes,21.57,Yes,Yes,Fiber Optic,28,No,No,Yes,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,88.55,179.25,0.0,0,43.14,222.39,Female,68,No,Yes,No,No,0,6,12.65,1,1,Detractor
4072,Yes,5,69,Offer A,Yes,21.56,Yes,Yes,Fiber Optic,17,No,No,Yes,No,No,No,No,Yes,Two Year,Yes,Credit Card,79.2,5420.65,0.0,0,1487.64,6908.289999999999,Male,53,No,No,Yes,Yes,1,4,15.84,0,0,Passive
4425,No,0,17,,Yes,32.19,Yes,Yes,Fiber Optic,11,No,No,No,No,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,94.2,1608.15,36.4,0,547.23,2118.98,Female,79,No,Yes,No,No,0,6,13.457142857142856,0,1,Passive
5784,Yes,5,60,,No,0.0,No,Yes,DSL,69,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,No,Credit Card,60.8,3603.45,0.0,0,0.0,3603.45,Female,19,Yes,No,Yes,No,0,7,7.6,0,0,Promoter
5948,No,0,4,,Yes,48.32,Yes,Yes,Fiber Optic,51,No,Yes,No,No,No,Yes,Yes,No,Month-to-Month,Yes,Bank Withdrawal,88.95,355.2,0.0,40,193.28,588.48,Female,30,No,No,No,No,0,5,14.825,1,1,Detractor
4800,No,0,3,,No,0.0,No,Yes,Cable,25,No,Yes,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,50.6,155.35,0.0,0,0.0,155.35,Female,56,No,No,No,No,0,5,8.433333333333334,1,1,Detractor
5945,Yes,7,72,Offer A,Yes,18.66,Yes,Yes,Fiber Optic,3,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Two Year,No,Credit Card,109.7,8129.3,0.0,0,1343.52,9472.82,Female,42,No,No,Yes,No,0,9,10.97,0,0,Passive
4663,Yes,7,66,,Yes,39.45,No,Yes,Fiber Optic,19,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,103.15,7031.3,0.0,0,2603.7000000000003,9635.0,Male,40,No,No,Yes,Yes,2,8,11.461111111111112,0,1,Passive
2130,No,0,25,Offer C,Yes,7.17,No,No,No internet,0,No,No,No,No,No,No,No,No,One Year,No,Credit Card,19.9,510.8,0.0,0,179.25,690.05,Male,41,No,No,No,No,0,1,9.95,0,0,Detractor
3885,No,0,11,Offer D,Yes,10.06,Yes,Yes,Fiber Optic,48,Yes,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,79.0,929.3,0.0,0,110.66,1039.96,Female,28,Yes,No,No,No,0,4,15.8,1,1,Detractor
4350,Yes,6,60,,Yes,4.59,Yes,Yes,Fiber Optic,9,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,109.45,6572.85,0.0,0,275.4,6848.25,Male,36,No,No,Yes,No,0,9,10.945,0,1,Passive
5268,No,0,43,,No,0.0,No,Yes,Cable,4,Yes,No,Yes,No,No,No,No,Yes,One Year,Yes,Credit Card,35.2,1463.7,0.0,0,0.0,1463.7,Male,47,No,No,No,No,0,3,8.8,0,0,Detractor
5546,Yes,9,54,,Yes,7.25,Yes,Yes,Fiber Optic,57,No,Yes,No,Yes,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,105.2,5637.85,23.01,0,391.5,6006.34,Male,50,No,No,Yes,Yes,3,8,11.68888888888889,0,1,Promoter
4849,Yes,1,25,,Yes,19.44,No,Yes,Fiber Optic,4,No,Yes,Yes,No,No,Yes,Yes,Yes,Two Year,No,Bank Withdrawal,88.4,2191.15,0.0,0,486.00000000000006,2677.15,Female,72,No,Yes,Yes,No,0,6,12.62857142857143,0,1,Detractor
5638,No,0,7,,Yes,32.4,Yes,Yes,Fiber Optic,7,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Credit Card,73.75,545.15,0.0,0,226.8,771.9499999999999,Male,78,No,Yes,No,No,0,3,18.4375,1,0,Detractor
4559,Yes,1,2,Offer E,Yes,9.76,No,Yes,Cable,27,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,70.7,141.45,0.0,0,19.52,160.97,Female,28,Yes,No,Yes,No,0,2,23.566666666666663,1,1,Detractor
2964,Yes,4,48,,Yes,33.06,No,No,No internet,0,No,No,No,No,No,No,No,No,Two Year,Yes,Credit Card,20.05,1036.0,0.0,0,1586.88,2622.88,Male,44,No,No,Yes,No,0,1,10.025,0,0,Detractor
