Customer ID,Satisfaction Score,Customer Status,Churn Label,Churn Value,Churn Score,CLTV,Churn Category,Churn Reason,Referred a Friend,Number of Referrals,Tenure in Months,Offer,Phone Service,Avg Monthly Long Distance Charges,Multiple Lines,Internet Service,Internet Type,Avg Monthly GB Download,Online Security,Online Backup,Device Protection Plan,Premium Tech Support,Streaming TV,Streaming Movies,Streaming Music,Unlimited Data,Contract,Paperless Billing,Payment Method,Monthly Charge,Total Charges,Total Refunds,Total Extra Data Charges,Total Long Distance Charges,Total Revenue,Gender,Age,Under 30,Senior Citizen,Married,Dependents,Number of Dependents,Country,State,City,Zip Code,Lat Long,Latitude,Longitude,Population
3266-FTKHB,3,Stayed,No,0,60,2717,,,No,0,17,,Yes,27.66,No,No,,0,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,19.15,343.45,28.63,0,470.22,785.04,Male,35,No,No,No,No,0,United States,California,Beale Afb,95903,"39.125311, -121.392283",39.125311,-121.392283,5654
8221-EQDGL,3,Stayed,No,0,79,4355,,,Yes,4,35,,Yes,25.32,No,Yes,DSL,30,Yes,Yes,Yes,No,No,No,No,Yes,Month-to-Month,No,Credit Card,61.0,2130.45,10.7,0,886.2,3005.95,Male,27,Yes,No,Yes,No,0,United States,California,Alleghany,95910,"39.467828, -120.841386",39.467828,-120.841386,118
2346-LOCWC,4,Stayed,No,0,72,6186,,,Yes,10,58,,Yes,25.86,No,No,,0,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,20.5,1191.4,36.92,0,1499.8799999999999,2654.3599999999997,Female,52,No,No,Yes,Yes,2,United States,California,Arbuckle,95912,"38.982373, -122.047751",38.982373,-122.047751,4796
0298-XACET,4,Stayed,No,0,47,5396,,,Yes,1,52,,No,0.0,No,Yes,DSL,17,No,Yes,Yes,Yes,Yes,No,No,Yes,Two Year,No,Credit Card,50.2,2554.0,27.01,0,0.0,2526.99,Male,35,No,No,Yes,Yes,2,United States,California,Berry Creek,95916,"39.657228, -121.37778",39.657228,-121.37778,1279
7560-QJAVJ,3,Stayed,No,0,38,5474,,,No,0,70,,Yes,47.72,No,Yes,DSL,28,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,No,Bank Withdrawal,79.6,5589.45,42.34,0,3340.4,8887.51,Female,60,No,No,No,No,0,United States,California,Biggs,95917,"39.457388, -121.818201",39.457388,-121.818201,3169
2995-YWTCD,3,Stayed,No,0,79,5396,,,Yes,1,19,,Yes,31.58,Yes,No,,0,No,No,No,No,No,No,No,No,Two Year,Yes,Bank Withdrawal,24.9,467.7,0.0,0,600.02,1067.72,Female,20,Yes,No,Yes,Yes,1,United States,California,Browns Valley,95918,"39.292334, -121.320597",39.292334,-121.320597,1477
9137-UIYPG,3,Stayed,No,0,80,5447,,,Yes,1,35,,Yes,26.09,No,Yes,Fiber Optic,56,Yes,No,Yes,Yes,Yes,Yes,Yes,No,Month-to-Month,Yes,Bank Withdrawal,106.9,3756.45,34.47,150,913.15,4785.13,Female,33,No,No,Yes,Yes,3,United States,California,Butte City,95920,"39.449794, -121.936372",39.449794,-121.936372,303
2809-ZMYOQ,5,Stayed,No,0,72,4341,,,No,0,32,,Yes,41.53,Yes,Yes,Fiber Optic,28,No,No,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,101.35,3334.9,0.0,0,1328.96,4663.860000000001,Female,33,No,No,No,No,0,United States,California,Camptonville,95922,"39.432127, -121.099287",39.432127,-121.099287,632
5084-OOVCJ,4,Stayed,No,0,57,5465,,,Yes,1,17,,Yes,20.23,No,Yes,DSL,69,Yes,No,No,Yes,No,No,No,Yes,Month-to-Month,Yes,Credit Card,55.35,920.5,0.0,0,343.91,1264.41,Female,25,Yes,No,Yes,Yes,3,United States,California,Canyon Dam,95923,"40.171312, -121.120605",40.171312,-121.120605,86
0254-WWRKD,5,Stayed,No,0,51,5122,,,Yes,1,67,Offer A,Yes,46.9,No,Yes,Cable,28,No,Yes,No,No,No,No,No,Yes,One Year,No,Credit Card,50.55,3431.75,0.0,0,3142.2999999999997,6574.049999999999,Female,44,No,No,Yes,Yes,3,United States,California,Challenge,95925,"39.461768, -121.195825",39.461768,-121.195825,262
7727-SHVZV,4,Stayed,No,0,54,4883,,,No,0,9,,Yes,43.83,No,No,,0,No,No,No,No,No,No,No,No,Month-to-Month,No,Bank Withdrawal,19.5,150.35,0.0,0,394.46999999999997,544.8199999999999,Female,56,No,No,No,No,0,United States,California,Chico,95926,"39.745712, -121.84333",39.745712,-121.84333,35808
5339-PXDVH,3,Stayed,No,0,70,3559,,,No,0,4,Offer E,Yes,31.57,Yes,Yes,Fiber Optic,18,Yes,No,No,No,Yes,No,No,Yes,Month-to-Month,No,Bank Withdrawal,90.65,367.95,0.0,0,126.28,494.23,Male,43,No,No,No,No,0,United States,California,Clipper Mills,95930,"39.562239, -121.14836",39.562239,-121.14836,282
8782-NUUOL,3,Stayed,No,0,43,4807,,,No,0,60,,Yes,35.13,No,Yes,DSL,3,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,One Year,No,Credit Card,79.0,4801.1,0.0,0,2107.8,6908.900000000001,Male,62,No,No,No,No,0,United States,California,Crescent Mills,95934,"40.080342, -120.957805",40.080342,-120.957805,178
7601-WFVZV,4,Joined,No,0,79,3718,,,No,0,1,Offer E,Yes,17.94,No,No,,0,No,No,No,No,No,No,No,No,Month-to-Month,No,Credit Card,19.55,19.55,0.0,0,17.94,37.49,Male,35,No,No,No,No,0,United States,California,Downieville,95936,"39.578792, -120.780786",39.578792,-120.780786,404
4609-KNNWG,5,Stayed,No,0,49,4870,,,Yes,1,27,,Yes,2.4,No,No,,0,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,19.9,550.1,0.0,0,64.8,614.9,Female,36,No,No,Yes,Yes,3,United States,California,Dunnigan,95937,"38.931425, -121.946081",38.931425,-121.946081,19
9529-OFXHY,3,Stayed,No,0,61,5415,,,No,0,15,,Yes,13.8,Yes,Yes,Fiber Optic,59,Yes,No,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,87.75,1242.2,0.0,0,207.0,1449.2,Male,20,Yes,No,No,No,0,United States,California,Elk Creek,95939,"39.53222, -122.594879",39.53222,-122.594879,587
2669-QVCRG,4,Stayed,No,0,62,2299,,,No,0,41,,Yes,7.83,Yes,Yes,Fiber Optic,19,Yes,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,81.3,3190.65,0.0,0,321.03000000000003,3511.6800000000003,Female,32,No,No,No,No,0,United States,California,Forest Ranch,95942,"40.077028, -121.494168",40.077028,-121.494168,1351
2478-EEWWM,4,Stayed,No,0,28,5905,,,Yes,1,59,Offer B,No,0.0,No,Yes,DSL,53,No,No,No,No,Yes,Yes,Yes,No,Month-to-Month,Yes,Bank Withdrawal,44.3,2666.75,0.0,20,0.0,2686.75,Male,21,Yes,No,Yes,No,0,United States,California,Glenn,95943,"39.597975, -122.032248",39.597975,-122.032248,1454
9174-IHETN,3,Stayed,No,0,50,5521,,,No,0,50,Offer B,Yes,36.11,No,Yes,Fiber Optic,20,No,No,No,No,No,No,No,Yes,Two Year,No,Credit Card,70.35,3533.6,0.0,0,1805.5,5339.1,Female,45,No,No,No,Yes,2,United States,California,Goodyears Bar,95944,"39.564113, -120.868836",39.564113,-120.868836,76
2233-TXSIU,3,Stayed,No,0,73,3522,,,Yes,1,17,,No,0.0,No,Yes,DSL,52,Yes,No,Yes,No,Yes,No,No,Yes,One Year,No,Credit Card,44.45,792.15,0.0,0,0.0,792.15,Male,20,Yes,No,Yes,Yes,2,United States,California,Grass Valley,95945,"39.194539, -120.988066",39.194539,-120.988066,23990
9644-UMGQA,3,Stayed,No,0,43,4076,,,Yes,1,6,Offer E,Yes,34.7,No,Yes,DSL,51,Yes,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,49.15,295.65,0.0,0,208.20000000000002,503.85,Male,48,No,No,Yes,Yes,3,United States,California,Penn Valley,95946,"39.203817, -121.19584",39.203817,-121.19584,9752
0419-YAAPX,4,Stayed,No,0,71,4696,,,Yes,1,49,Offer B,Yes,14.21,No,Yes,Fiber Optic,23,No,Yes,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Credit Card,85.3,4297.95,0.0,0,696.2900000000001,4994.24,Male,44,No,No,Yes,No,0,United States,California,Grass Valley,95949,"39.099204, -121.137962",39.099204,-121.137962,17922
0872-CASZJ,3,Stayed,No,0,29,4765,,,Yes,1,59,Offer B,Yes,20.5,Yes,Yes,Cable,53,Yes,No,No,Yes,No,Yes,Yes,Yes,One Year,Yes,Credit Card,69.1,4096.9,0.0,0,1209.5,5306.4,Male,30,No,No,Yes,No,0,United States,California,Hamilton City,95951,"39.732767, -122.042298",39.732767,-122.042298,1931
8164-OCKUJ,5,Stayed,No,0,55,6325,,,Yes,1,59,Offer B,Yes,2.47,No,No,,0,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,20.6,1286.0,0.0,0,145.73000000000002,1431.73,Female,45,No,No,Yes,Yes,2,United States,California,Magalia,95954,"39.933852, -121.584371",39.933852,-121.584371,11168
3094-JOJAI,5,Stayed,No,0,49,2643,,,No,0,18,,Yes,4.38,Yes,Yes,Fiber Optic,20,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Credit Card,74.15,1387.0,0.0,0,78.84,1465.84,Male,63,No,No,No,No,0,United States,California,Maxwell,95955,"39.281194, -122.226568",39.281194,-122.226568,1146
9494-MRNYX,4,Stayed,No,0,23,3399,,,No,0,10,,Yes,17.98,Yes,Yes,Fiber Optic,26,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,75.05,786.3,0.0,0,179.8,966.0999999999999,Male,22,Yes,No,No,No,0,United States,California,Meadow Valley,95956,"39.937017, -121.058043",39.937017,-121.058043,301
2599-CZABP,3,Stayed,No,0,51,4612,,,Yes,1,14,Offer D,Yes,44.95,No,Yes,DSL,19,No,No,No,No,No,No,No,Yes,One Year,No,Bank Withdrawal,44.6,641.25,0.0,0,629.3000000000001,1270.5500000000002,Male,57,No,No,Yes,No,0,United States,California,Meridian,95957,"39.068071, -121.832638",39.068071,-121.832638,776
7945-PRBVF,3,Stayed,No,0,71,3967,,,No,0,35,,Yes,17.2,No,No,,0,No,No,No,No,No,No,No,No,Two Year,No,Bank Withdrawal,21.45,705.45,0.0,0,602.0,1307.45,Male,47,No,No,No,No,0,United States,California,Nevada City,95959,"39.333737, -120.858667",39.333737,-120.858667,17269
4544-RXFMG,3,Stayed,No,0,50,4184,,,Yes,1,8,Offer E,Yes,6.78,No,Yes,DSL,24,No,No,No,No,No,No,No,Yes,One Year,Yes,Credit Card,43.45,345.5,0.0,0,54.24,399.74,Male,48,No,No,Yes,Yes,2,United States,California,North San Juan,95960,"39.423046, -120.984472",39.423046,-120.984472,565
0859-YGKFW,5,Stayed,No,0,63,4458,,,Yes,1,18,Offer D,Yes,28.06,No,No,,0,No,No,No,No,No,No,No,No,One Year,No,Bank Withdrawal,20.05,345.9,0.0,0,505.08,850.98,Male,56,No,No,Yes,Yes,3,United States,California,Olivehurst,95961,"39.082568, -121.55325",39.082568,-121.55325,6439
1150-FTQGN,4,Stayed,No,0,60,6399,,,Yes,1,60,Offer B,Yes,48.04,Yes,Yes,Fiber Optic,76,Yes,Yes,No,No,Yes,No,No,Yes,One Year,No,Bank Withdrawal,94.15,5811.8,0.0,0,2882.4,8694.2,Female,35,No,No,Yes,Yes,3,United States,California,Oregon House,95962,"39.342587, -121.249833",39.342587,-121.249833,1519
7196-LIWRH,5,Stayed,No,0,61,5980,,,No,0,6,Offer E,Yes,7.35,No,No,,0,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,19.55,124.45,0.0,0,44.099999999999994,168.55,Female,61,No,No,No,No,0,United States,California,Oroville,95965,"39.624561, -121.552866",39.624561,-121.552866,17782
5448-VWNAM,4,Stayed,No,0,69,4198,,,No,0,19,Offer D,Yes,8.02,Yes,Yes,DSL,57,Yes,Yes,No,Yes,Yes,No,No,Yes,Month-to-Month,Yes,Credit Card,75.9,1375.6,0.0,0,152.38,1527.98,Female,49,No,No,No,Yes,3,United States,California,Oroville,95966,"39.473896, -121.415927",39.473896,-121.415927,28382
1177-XZBJL,3,Stayed,No,0,45,5570,,,Yes,1,53,Offer B,Yes,37.57,Yes,Yes,DSL,15,Yes,Yes,No,Yes,No,No,No,Yes,One Year,No,Bank Withdrawal,64.15,3491.55,0.0,0,1991.21,5482.76,Male,35,No,No,Yes,Yes,2,United States,California,Palermo,95968,"39.435756, -121.552071",39.435756,-121.552071,1254
9330-VOFSZ,5,Stayed,No,0,79,5942,,,Yes,1,60,Offer B,Yes,30.23,Yes,Yes,Fiber Optic,14,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Credit Card,110.8,6640.7,9.79,0,1813.8,8444.71,Female,34,No,No,Yes,No,0,United States,California,Princeton,95970,"39.424957, -122.039307",39.424957,-122.039307,495
0939-EREMR,5,Stayed,No,0,40,4335,,,No,0,13,Offer D,Yes,25.33,No,Yes,Cable,27,No,No,Yes,Yes,No,No,No,No,Month-to-Month,No,Credit Card,53.45,718.1,26.37,0,329.28999999999996,1021.02,Female,40,No,No,No,Yes,1,United States,California,Chico,95973,"39.903272, -121.843567",39.903272,-121.843567,26971
9389-ACWBI,3,Stayed,No,0,73,3850,,,Yes,1,5,,Yes,1.38,No,Yes,Fiber Optic,16,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Credit Card,69.95,320.4,0.0,0,6.8999999999999995,327.29999999999995,Female,47,No,No,Yes,Yes,2,United States,California,Richvale,95974,"39.495768, -121.747472",39.495768,-121.747472,74
3644-QXEHN,3,Stayed,No,0,35,5282,,,Yes,1,13,Offer D,Yes,44.05,No,Yes,Fiber Optic,19,No,No,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,97.0,1334.45,0.0,0,572.65,1907.1,Male,60,No,No,Yes,Yes,1,United States,California,Smartville,95977,"39.176595, -121.291692",39.176595,-121.291692,963
2911-IJORQ,4,Stayed,No,0,26,2546,,,No,0,37,,Yes,44.52,Yes,Yes,DSL,6,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,90.6,3358.65,8.96,0,1647.24,4996.93,Male,42,No,No,No,No,0,United States,California,Stirling City,95978,"39.904002, -121.527823",39.904002,-121.527823,28
5921-NGYRH,3,Stayed,No,0,50,5018,,,No,0,64,Offer B,Yes,48.41,No,Yes,Fiber Optic,22,Yes,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,73.55,4764.0,21.9,0,3098.24,7840.34,Male,40,No,No,Yes,No,0,United States,California,Stonyford,95979,"39.288127, -122.415841",39.288127,-122.415841,844
5998-DZLYR,5,Stayed,No,0,48,4676,,,Yes,1,61,Offer B,Yes,25.14,Yes,Yes,Fiber Optic,13,No,Yes,No,Yes,No,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,94.35,5703.0,29.88,0,1533.54,7206.66,Female,55,No,No,Yes,No,0,United States,California,Sutter,95982,"39.172777, -121.805845",39.172777,-121.805845,3193
3985-HOYPM,4,Stayed,No,0,71,4602,,,No,0,26,,Yes,6.38,No,No,,0,No,No,No,No,No,No,No,No,One Year,No,Credit Card,19.4,525.55,4.25,0,165.88,687.18,Male,29,Yes,No,No,No,0,United States,California,Washington,95986,"39.34128, -120.786867",39.34128,-120.786867,145
9548-LERKT,3,Stayed,No,0,34,3455,,,Yes,4,24,,Yes,27.38,No,No,,0,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,19.75,483.15,16.56,0,657.12,1123.71,Male,32,No,No,Yes,No,0,United States,California,Willows,95988,"39.493991, -122.286363",39.493991,-122.286363,8812
6576-FBXOJ,4,Stayed,No,0,22,4590,,,Yes,5,17,Offer D,No,0.0,No,Yes,DSL,27,No,No,Yes,Yes,Yes,Yes,Yes,Yes,One Year,No,Bank Withdrawal,54.6,934.8,47.73,0,0.0,887.0699999999999,Male,29,Yes,No,Yes,No,0,United States,California,Yuba City,95991,"39.02741, -121.614982",39.02741,-121.614982,34967
4310-KEDTB,3,Stayed,No,0,27,3746,,,No,0,26,,No,0.0,No,Yes,DSL,27,No,No,Yes,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,29.8,786.5,10.28,0,0.0,776.22,Female,24,Yes,No,No,Yes,2,United States,California,Yuba City,95993,"39.075694, -121.70606",39.075694,-121.70606,27786
4062-HBMOS,4,Stayed,No,0,80,5432,,,No,0,52,Offer B,Yes,5.42,Yes,Yes,Fiber Optic,22,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,103.05,5364.8,46.67,0,281.84,5599.97,Male,33,No,No,No,No,0,United States,California,Redding,96003,"40.677649, -122.29467",40.677649,-122.29467,41476
2676-ISHSF,5,Joined,No,0,46,5203,,,No,0,1,,Yes,29.19,No,No,,0,No,No,No,No,No,No,No,No,Month-to-Month,No,Credit Card,20.3,20.3,0.0,0,29.19,49.49,Male,22,Yes,No,No,No,0,United States,California,Anderson,96007,"40.448632, -122.306657",40.448632,-122.306657,21418
9236-NDUCW,4,Stayed,No,0,25,2991,,,No,0,21,Offer D,No,0.0,No,Yes,DSL,4,Yes,No,No,Yes,No,No,No,Yes,Two Year,No,Credit Card,35.1,770.4,0.0,0,0.0,770.4,Female,34,No,No,No,No,0,United States,California,Bella Vista,96008,"40.722733, -122.109666",40.722733,-122.109666,899
4753-PADAS,4,Stayed,No,0,68,5027,,,Yes,2,67,Offer A,Yes,25.46,Yes,Yes,Fiber Optic,73,No,Yes,Yes,No,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,105.7,6816.95,0.0,0,1705.8200000000002,8522.77,Female,23,Yes,No,Yes,No,0,United States,California,Bieber,96009,"41.083464, -121.107929",41.083464,-121.107929,595
6103-QCKFX,3,Stayed,No,0,28,3918,,,Yes,10,44,Offer B,Yes,43.7,No,Yes,DSL,75,Yes,No,No,Yes,No,No,No,No,Month-to-Month,No,Bank Withdrawal,56.25,2419.55,14.78,40,1922.8000000000002,4367.57,Female,36,No,No,Yes,Yes,3,United States,California,Big Bar,96010,"40.775272, -123.287414",40.775272,-123.287414,269
7781-EWARA,3,Stayed,No,0,56,4122,,,Yes,1,70,Offer A,No,0.0,No,Yes,Cable,47,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,One Year,No,Bank Withdrawal,60.35,4138.7,49.23,0,0.0,4089.47,Male,19,Yes,No,Yes,Yes,3,United States,California,Big Bend,96011,"41.096569, -121.879082",41.096569,-121.879082,265
7018-FPXHH,3,Stayed,No,0,72,4964,,,Yes,1,56,Offer B,Yes,22.74,No,Yes,DSL,13,Yes,Yes,Yes,No,No,No,No,Yes,Two Year,Yes,Bank Withdrawal,59.8,3457.45,35.01,0,1273.4399999999998,4695.879999999999,Male,45,No,No,Yes,Yes,2,United States,California,Callahan,96014,"41.388397, -122.794636",41.388397,-122.794636,290
0572-ZJKLT,3,Stayed,No,0,58,4736,,,Yes,10,46,Offer B,Yes,49.26,Yes,Yes,Fiber Optic,18,Yes,No,Yes,Yes,No,Yes,Yes,Yes,Two Year,No,Credit Card,99.65,4630.2,9.35,0,2265.96,6886.8099999999995,Female,32,No,No,Yes,Yes,1,United States,California,Chester,96020,"40.243494, -121.154733",40.243494,-121.154733,2664
5135-RDDQL,3,Stayed,No,0,36,4847,,,Yes,6,63,Offer B,Yes,25.32,No,Yes,DSL,11,Yes,No,No,No,No,No,No,Yes,Two Year,Yes,Bank Withdrawal,50.65,3221.25,37.04,0,1595.16,4779.37,Female,37,No,No,Yes,Yes,1,United States,California,Corning,96021,"39.913777, -122.289984",39.913777,-122.289984,13840
1353-LJWEM,3,Stayed,No,0,58,2726,,,No,0,11,Offer D,Yes,28.76,No,Yes,DSL,27,No,Yes,Yes,Yes,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,60.9,688.5,49.24,0,316.36,955.62,Male,23,Yes,No,No,No,0,United States,California,Cottonwood,96022,"40.336392, -122.448533",40.336392,-122.448533,12348
1794-SWWKL,4,Stayed,No,0,75,3974,,,Yes,6,15,Offer D,Yes,24.36,Yes,Yes,DSL,59,No,No,Yes,Yes,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,59.65,867.1,32.65,0,365.4,1199.85,Male,22,Yes,No,Yes,Yes,2,United States,California,Dorris,96023,"41.949216, -122.050062",41.949216,-122.050062,1162
6166-YIPFO,3,Stayed,No,0,36,6075,,,Yes,8,72,Offer A,No,0.0,No,Yes,DSL,12,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Two Year,Yes,Bank Withdrawal,64.7,4746.05,0.0,140,0.0,4886.05,Male,33,No,No,Yes,No,0,United States,California,Douglas City,96024,"40.586588, -122.903677",40.586588,-122.903677,960
9332-GYWLO,3,Stayed,No,0,80,5729,,,Yes,3,6,,Yes,30.17,No,Yes,DSL,48,No,No,No,No,Yes,No,No,Yes,Month-to-Month,No,Bank Withdrawal,54.85,355.1,39.15,0,181.02,496.97,Female,23,Yes,No,Yes,Yes,2,United States,California,Fall River Mills,96028,"41.017282, -121.468945",41.017282,-121.468945,1902
4184-VODJZ,4,Stayed,No,0,47,4512,,,Yes,4,63,Offer B,Yes,48.62,Yes,Yes,Fiber Optic,28,No,Yes,No,No,No,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,91.35,5764.7,18.78,0,3063.06,8808.98,Male,62,No,No,Yes,Yes,2,United States,California,Forks Of Salmon,96031,"41.232128, -123.194748",41.232128,-123.194748,170
1092-WPIVQ,4,Stayed,No,0,55,3675,,,Yes,2,18,Offer D,Yes,39.56,Yes,No,,0,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,25.1,428.45,14.57,0,712.08,1125.96,Female,33,No,No,Yes,Yes,1,United States,California,French Gulch,96033,"40.740138, -122.587476",40.740138,-122.587476,373
7233-IOQNP,3,Stayed,No,0,74,5409,,,Yes,9,43,Offer B,No,0.0,No,Yes,Cable,21,Yes,No,No,Yes,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,34.0,1505.35,49.22,0,0.0,1456.1299999999999,Female,34,No,No,Yes,No,0,United States,California,Gazelle,96034,"41.411315, -122.697236",41.411315,-122.697236,392
2834-JKOOW,3,Stayed,No,0,51,3572,,,No,0,15,Offer D,No,0.0,No,Yes,DSL,25,Yes,Yes,Yes,Yes,No,No,No,Yes,One Year,No,Credit Card,45.9,693.45,16.27,0,0.0,677.1800000000001,Female,60,No,No,No,No,0,United States,California,Gerber,96035,"40.03194, -122.176023",40.03194,-122.176023,3357
2400-FEQME,5,Stayed,No,0,25,5011,,,Yes,1,55,Offer B,Yes,40.94,No,No,,0,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,20.5,1177.95,5.83,0,2251.7,3423.8199999999997,Male,57,No,No,Yes,Yes,3,United States,California,Grenada,96038,"41.599978, -122.539381",41.599978,-122.539381,616
4957-SREEC,5,Stayed,No,0,69,5748,,,Yes,2,70,Offer A,Yes,31.78,No,No,,0,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,20.35,1458.1,35.44,0,2224.6,3647.2599999999998,Male,38,No,No,Yes,Yes,1,United States,California,Fallbrook,92028,"33.362575, -117.299644",33.362575,-117.299644,42239
4923-ADWXJ,5,Stayed,No,0,66,3962,,,No,0,25,,Yes,1.22,No,Yes,DSL,10,No,Yes,No,Yes,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,65.8,1679.65,29.29,0,30.5,1680.8600000000001,Female,33,No,No,No,No,0,United States,California,Igo,96047,"40.524535, -122.647172",40.524535,-122.647172,911
3439-GVUSX,3,Joined,No,0,80,4570,,,No,0,1,,No,0.0,No,Yes,DSL,29,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Credit Card,24.4,24.4,0.0,0,0.0,24.4,Male,45,No,No,No,No,0,United States,California,Lookout,96054,"41.280478, -121.160249",41.280478,-121.160249,386
5949-HGVJL,5,Stayed,No,0,46,2753,,,Yes,7,26,,Yes,23.31,No,Yes,DSL,20,No,Yes,No,Yes,Yes,Yes,Yes,No,Month-to-Month,Yes,Bank Withdrawal,73.05,1959.5,47.59,50,606.06,2567.9700000000003,Female,35,No,No,Yes,No,0,United States,California,Mccloud,96057,"41.251322, -122.105209",41.251322,-122.105209,1586
5203-XEHAX,3,Stayed,No,0,48,3445,,,No,0,34,,Yes,45.56,No,Yes,DSL,7,Yes,Yes,No,No,No,Yes,Yes,Yes,One Year,No,Bank Withdrawal,64.35,2053.05,46.39,0,1549.04,3555.7,Female,55,No,No,No,No,0,United States,California,Macdoel,96058,"41.769709, -121.92063",41.769709,-121.92063,816
1635-HDGFT,4,Stayed,No,0,69,4855,,,No,0,19,Offer D,Yes,35.45,No,No,,0,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,20.5,398.55,24.07,0,673.5500000000001,1048.0300000000002,Female,29,Yes,No,No,Yes,1,United States,California,Manton,96059,"40.426679, -121.850421",40.426679,-121.850421,598
8050-XGRVL,4,Stayed,No,0,71,5010,,,Yes,5,62,Offer B,Yes,32.92,No,Yes,DSL,71,Yes,No,Yes,No,No,No,No,Yes,One Year,No,Credit Card,54.75,3425.35,8.5,0,2041.0400000000002,5457.89,Female,22,Yes,No,Yes,Yes,3,United States,California,Millville,96062,"40.531257, -122.148139",40.531257,-122.148139,830
9828-QHFBK,3,Stayed,No,0,35,5796,,,No,0,24,,Yes,33.97,No,Yes,DSL,22,Yes,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,51.15,1275.7,0.0,0,815.28,2090.98,Male,60,No,No,No,No,0,United States,California,Montgomery Creek,96065,"40.877552, -121.885884",40.877552,-121.885884,431
5012-YSPJJ,3,Stayed,No,0,41,3615,,,Yes,6,31,,Yes,25.04,No,Yes,DSL,71,No,No,Yes,Yes,No,No,No,Yes,Month-to-Month,No,Credit Card,54.35,1647.0,0.0,0,776.24,2423.24,Male,20,Yes,No,Yes,Yes,1,United States,California,Nubieber,96068,"41.082472, -121.195215",41.082472,-121.195215,240
6728-VOIFY,3,Stayed,No,0,80,5016,,,Yes,5,63,Offer B,Yes,20.51,No,Yes,Fiber Optic,51,No,Yes,No,No,Yes,Yes,Yes,No,One Year,Yes,Bank Withdrawal,96.0,6109.75,0.0,30,1292.13,7431.88,Female,20,Yes,No,Yes,No,0,United States,California,Palo Cedro,96073,"40.582399, -122.195512",40.582399,-122.195512,4931
4891-NLUBA,3,Stayed,No,0,20,5063,,,Yes,8,61,Offer B,No,0.0,No,Yes,DSL,26,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,61.45,3751.15,0.0,0,0.0,3751.15,Female,46,No,No,Yes,Yes,3,United States,California,Paynes Creek,96075,"40.343213, -121.815412",40.343213,-121.815412,433
8969-PRHFK,3,Stayed,No,0,32,4695,,,No,0,18,Offer D,Yes,1.42,No,No,,0,No,No,No,No,No,No,No,No,One Year,No,Credit Card,19.65,411.25,0.0,0,25.56,436.81,Male,32,No,No,No,No,0,United States,California,Red Bluff,96080,"40.186772, -122.388361",40.186772,-122.388361,26438
0661-KQHNK,5,Stayed,No,0,46,5518,,,No,0,6,,Yes,30.01,No,No,,0,No,No,No,No,No,No,No,No,One Year,No,Credit Card,19.0,105.5,0.0,0,180.06,285.56,Female,38,No,No,Yes,Yes,3,United States,California,Round Mountain,96084,"40.923558, -122.059933",40.923558,-122.059933,459
